#OTU ID	S1	S2	S3	S4	S5	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	H1	H2	H3	H4	H5
ZOTU_5076	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	10	0
ZOTU_5077	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ZOTU_5078	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ZOTU_5079	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5080	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	11
ZOTU_5081	0	9	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0
ZOTU_5082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
ZOTU_5083	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14
ZOTU_5084	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5085	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
ZOTU_5086	9	0	5	0	0	0	0	0	4	1	3	4	0	0	0	0	0	0
ZOTU_5087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
ZOTU_5088	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
ZOTU_5089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
ZOTU_5090	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5091	0	3	0	0	0	0	8	0	0	3	0	0	2	0	0	0	0	0
ZOTU_5092	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	19	0	0
ZOTU_5093	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
ZOTU_5094	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5095	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5096	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5097	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13
ZOTU_5098	0	0	0	1	0	5	3	1	5	9	0	1	0	1	0	0	0	0
ZOTU_5099	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5100	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5101	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5102	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	10	0
ZOTU_5103	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5104	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
ZOTU_5105	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5106	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ZOTU_5107	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5108	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5109	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5110	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5111	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	0
ZOTU_5112	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
ZOTU_5113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ZOTU_5114	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	21	0
ZOTU_5115	3	3	0	0	0	1	5	1	0	0	0	0	0	1	0	0	0	0
ZOTU_5116	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ZOTU_5117	0	0	0	0	0	0	0	4	0	0	0	0	0	0	15	0	0	0
ZOTU_5118	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5119	0	0	8	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0
ZOTU_5120	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5121	0	0	0	19	4	0	3	3	0	0	0	0	0	0	0	0	12	0
ZOTU_5122	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5123	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
ZOTU_5124	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
ZOTU_5125	0	0	5	7	14	0	0	0	2	0	0	0	0	0	0	0	0	0
ZOTU_5126	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5127	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
ZOTU_5129	0	10	0	0	0	0	0	5	0	0	0	0	11	1	0	0	0	0
ZOTU_5130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ZOTU_5131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
ZOTU_5132	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0	0
ZOTU_5133	0	0	2	0	0	21	0	0	0	0	0	0	0	0	0	1	0	0
ZOTU_5134	0	0	0	0	0	0	1	0	0	0	0	1	0	8	0	0	0	1
ZOTU_5135	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5136	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0
ZOTU_5137	0	0	0	20	1	1	2	3	0	1	2	0	0	0	0	0	0	0
ZOTU_5138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
ZOTU_5139	0	0	1	0	0	0	3	22	0	0	0	0	0	1	0	0	0	2
ZOTU_5140	0	0	0	0	0	0	1	0	0	10	0	0	0	0	1	0	0	0
ZOTU_5141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
ZOTU_5142	0	0	0	0	0	0	0	4	0	0	0	0	0	10	0	0	0	0
ZOTU_5143	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ZOTU_5144	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
ZOTU_5145	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
ZOTU_5146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	16	0	0
ZOTU_5147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZOTU_5148	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	0	0	0
ZOTU_5149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ZOTU_5150	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ZOTU_5151	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5152	0	0	1	0	0	0	0	2	0	1	0	10	0	0	0	0	0	0
ZOTU_5153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ZOTU_5154	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
ZOTU_5155	1	0	0	3	3	0	0	0	13	0	0	0	0	1	0	0	0	0
ZOTU_5156	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5157	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
ZOTU_5158	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5159	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5160	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
ZOTU_5161	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
ZOTU_5163	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5164	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5165	0	0	0	1	1	0	1	0	0	0	1	2	0	9	0	0	0	0
ZOTU_5166	9	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	2
ZOTU_5167	0	0	11	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
ZOTU_5168	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ZOTU_5169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
ZOTU_5170	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5171	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ZOTU_5172	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZOTU_5173	0	5	0	0	14	0	0	0	0	0	0	9	0	0	0	0	0	0
ZOTU_5174	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
ZOTU_5175	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
ZOTU_5176	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
ZOTU_5177	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
ZOTU_5179	2	0	10	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
ZOTU_5180	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7
ZOTU_5181	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5182	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ZOTU_5183	0	0	1	0	0	3	0	0	0	0	0	0	0	0	6	20	0	0
ZOTU_5184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
ZOTU_5185	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ZOTU_5187	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5188	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5189	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5190	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
ZOTU_5191	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ZOTU_5192	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	6	0
ZOTU_5193	0	1	0	0	0	1	9	0	0	0	0	2	0	0	0	0	0	0
ZOTU_5194	0	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0
ZOTU_5195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ZOTU_5196	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0
ZOTU_5197	30	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ZOTU_5198	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0
ZOTU_5199	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5200	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ZOTU_5202	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ZOTU_5204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15
ZOTU_5205	0	9	0	0	4	0	6	0	1	0	1	0	0	2	2	0	0	0
ZOTU_5206	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ZOTU_5207	0	0	0	0	0	0	3	11	0	0	0	0	0	0	4	0	0	0
ZOTU_5208	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5209	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5210	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	5	0	6
ZOTU_5211	0	0	0	0	0	1	4	12	0	0	0	0	0	0	0	0	0	0
ZOTU_5212	0	1	0	0	0	0	2	0	0	4	0	0	0	0	1	0	5	0
ZOTU_5213	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5214	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0
ZOTU_5215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
ZOTU_5216	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5217	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
ZOTU_5218	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ZOTU_5219	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0
ZOTU_5220	6	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ZOTU_5222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ZOTU_5223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
ZOTU_5224	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0
ZOTU_5225	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ZOTU_5226	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ZOTU_5227	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
ZOTU_5228	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	2
ZOTU_5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
ZOTU_5230	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5231	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0
ZOTU_5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
ZOTU_5233	6	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ZOTU_5234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ZOTU_5235	0	8	0	7	0	0	2	0	0	0	0	0	0	0	0	0	9	0
ZOTU_5236	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5237	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
ZOTU_5239	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3
ZOTU_5240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
ZOTU_5241	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
ZOTU_5243	0	1	0	0	0	2	4	1	3	6	0	4	0	0	0	0	0	0
ZOTU_5244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ZOTU_5245	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5246	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
ZOTU_5247	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5248	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5249	0	0	1	0	0	3	0	2	0	8	0	0	0	0	0	0	0	0
ZOTU_5250	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5251	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5252	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5253	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0
ZOTU_5254	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
ZOTU_5255	0	0	3	0	0	2	0	0	0	7	0	0	0	0	0	1	0	0
ZOTU_5256	0	0	0	9	0	0	0	1	0	21	0	0	5	0	0	0	0	0
ZOTU_5257	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5258	0	4	0	0	0	0	3	0	5	1	0	0	0	2	0	0	1	6
ZOTU_5259	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ZOTU_5260	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ZOTU_5261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
ZOTU_5262	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
ZOTU_5264	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9	0	0
ZOTU_5265	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5266	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5267	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
ZOTU_5268	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
ZOTU_5269	6	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0
ZOTU_5270	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	4	0	0
ZOTU_5271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
ZOTU_5272	0	0	0	0	7	0	2	0	0	0	6	0	0	0	0	0	0	0
ZOTU_5273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ZOTU_5274	0	16	0	0	0	0	2	0	0	0	0	0	0	0	15	0	7	2
ZOTU_5275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
ZOTU_5276	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5277	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ZOTU_5278	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0
ZOTU_5279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ZOTU_5280	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5281	0	1	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	3
ZOTU_5282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ZOTU_5283	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5284	2	0	0	0	0	2	0	0	0	5	11	0	0	11	5	0	0	0
ZOTU_5285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
ZOTU_5286	0	0	0	0	0	20	0	0	0	0	2	0	0	2	0	0	0	0
ZOTU_5287	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ZOTU_5288	0	0	0	4	4	0	0	0	0	0	0	0	0	2	0	2	10	0
ZOTU_5289	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5290	0	0	0	0	0	0	8	0	0	0	9	0	0	0	0	0	0	0
ZOTU_5291	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ZOTU_5292	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5293	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
ZOTU_5294	0	0	0	10	0	0	0	0	0	0	0	0	0	0	9	0	3	0
ZOTU_5295	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ZOTU_5296	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
ZOTU_5297	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	1	0
ZOTU_5298	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ZOTU_5299	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ZOTU_5300	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5301	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	3
ZOTU_5302	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5303	0	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5304	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5305	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0
ZOTU_5306	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ZOTU_5307	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5308	2	0	0	0	0	0	0	0	1	6	0	3	0	0	0	0	0	0
ZOTU_5309	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ZOTU_5310	5	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	0
ZOTU_5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
ZOTU_5312	0	0	0	0	0	0	4	0	0	0	1	0	0	7	0	0	0	0
ZOTU_5313	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5314	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
ZOTU_5315	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
ZOTU_5316	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
ZOTU_5317	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5318	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5319	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	11	0
ZOTU_5320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
ZOTU_5321	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0
ZOTU_5322	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0
ZOTU_5323	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	2
ZOTU_5324	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ZOTU_5325	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
ZOTU_5326	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5327	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
ZOTU_5328	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	2	0	0
ZOTU_5329	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ZOTU_5330	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5331	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5332	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
ZOTU_5333	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0
ZOTU_5334	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5335	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
ZOTU_5336	4	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
ZOTU_5337	0	4	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ZOTU_5338	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
ZOTU_5339	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5340	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5341	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
ZOTU_5342	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
ZOTU_5343	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5344	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5345	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
ZOTU_5346	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ZOTU_5347	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5348	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ZOTU_5349	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
ZOTU_5350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ZOTU_5351	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0
ZOTU_5352	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5353	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5354	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	4	0	0
ZOTU_5355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
ZOTU_5356	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5357	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5358	0	0	0	2	0	0	3	0	0	2	2	1	0	3	1	0	12	0
ZOTU_5359	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ZOTU_5360	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0
ZOTU_5361	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6
ZOTU_5362	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5363	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5364	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ZOTU_5365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
ZOTU_5366	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5367	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
ZOTU_5368	0	12	0	0	18	0	1	2	0	0	0	0	0	0	0	8	3	0
ZOTU_5369	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0
ZOTU_5370	2	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	2
ZOTU_5371	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ZOTU_5372	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
ZOTU_5373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
ZOTU_5374	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	5
ZOTU_5375	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
ZOTU_5376	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ZOTU_5377	0	0	0	13	0	1	0	0	0	1	0	0	0	0	6	0	0	0
ZOTU_5378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ZOTU_5379	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5380	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	22	0	0
ZOTU_5381	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5382	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5383	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_5384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ZOTU_5385	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
